Success (153):
datatype 3104 {urn:com:appian:types:PMX}testCDT "{urn:com:appian:types:PMX}testCDT"
2016-07-27 15:22:38.527 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: RulesFolder.parent
2016-07-27 15:22:38.53 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Begin transport.
2016-07-27 15:22:38.53 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Retrieving object data.
2016-07-27 15:22:38.535 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Setting uuids of object references.
2016-07-27 15:22:38.535 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: RulesFolder.forum
2016-07-27 15:22:38.535 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: RulesFolder.parent
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@45f8978f[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Exporting binary resources.
2016-07-27 15:22:38.538 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Serializing object to XML.
2016-07-27 15:22:38.547 DEBUG content 3005 _a-0000d90d-bd40-8000-b6d8-010000010000_1594 Object transported.
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@16c0675c[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Exporting binary resources.
2016-07-27 15:22:38.547 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Serializing object to XML.
2016-07-27 15:22:38.557 DEBUG content 3006 _a-0000d911-ea20-8000-e65e-010000010000_2730 Object transported.
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@12c62434[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Exporting binary resources.
2016-07-27 15:22:38.557 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Serializing object to XML.
2016-07-27 15:22:38.565 DEBUG content 3012 _a-0000d911-ea20-8000-e65e-010000010000_2731 Object transported.
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@1e6c73b3[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Exporting binary resources.
2016-07-27 15:22:38.566 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Serializing object to XML.
2016-07-27 15:22:38.576 DEBUG content 4184 0d748c20-203b-42d5-82bb-cea6d1c42310 Object transported.
2016-07-27 15:22:38.576 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Begin transport.
2016-07-27 15:22:38.576 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Retrieving object data.
2016-07-27 15:22:38.582 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Setting uuids of object references.
2016-07-27 15:22:38.582 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: [Content:id=3018,versionId=-1,name=parseRspQuery,description=,type=32,subtype=1,uuid=_a-0000db78-71c1-8000-6fa4-640000640000_3921,parent=3005,parentName=Course Builder,parentType=2,log=4179,logName=parseRspQuery,state=255,visibility=35,security=15,creator=diana.chavez.s,createdTimestamp=2016-07-15 19:28:05.0,updatedTimestamp=2016-07-15 19:28:05.0,size=0,lockedBy=,changesRequireApproval=false,attributes={dep_rules=[Ljava.lang.Long;@24899516, system=0, preferredEditor=legacy, hidden=0, offlineEnabled=false, ruletype=1, dep_functions=[Ljava.lang.String;@2c3edac7, definition=with(
  /* 
    Gets the first CDT containing one or more of the following:
    Logical Expression, Query Filter, Search Query. It is called
    a logicalExpression|filter|search -- abbreviated as LFS
  */
  local!parentLFS: index(ri!rspQuery, "logicalExpression|filter|search", null),
  /* Check to see if the above CDT has a nested LFS in it */
  local!childLFS: index(local!parentLFS, "logicalExpression|filter|search", null),
  /* Get the LFS containing the filter(s) and/or search */
  local!mainLFS: if(isnull(local!childLFS), local!parentLFS, local!childLFS),
  /* Gets runtime types of LFS (type!QueryFilter or type!Search) */
  local!types: apply(fn!runtimetypeof, {local!mainLFS}),
  /* Gets the search CDT, if there is one. */
  local!searchCdt: index({local!mainLFS}, where(local!types='type!{656}'), null),
  /* Gets filter CDTs if there are any */
  local!filterCdts: index({local!mainLFS}, where(local!types='type!{596}'), {}),
  /* Gets paging info */
  local!paging: index(ri!rspQuery, "pagingInfo", topaginginfo(1,100)),
  /* 
    Creates and returns a Dictionary containing the pagingInfo, search text, and filters 
      currently applied to the list view
  */
  {
    pagingInfo: local!paging,
    searchText: tostring(
      index(
        cast('type!{656}',local!searchCdt), 
        "searchQuery", 
        ""
      )
    ),
    filters: cast('type!{597}', local!filterCdts)
  }
), dep_types=[Ljava.lang.String;@626de8d5, metadataExpr=null, parameters=[Lcom.appiancorp.suiteapi.process.TypedVariable;@16f6965c, dep_variables=[[Ljava.lang.String;@7ebf90b1},partition=3,partitionName=/usr/local/appian/ae/_admin/accdocs3]
2016-07-27 15:22:38.583 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: FreeformRule.forum
2016-07-27 15:22:38.583 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: TypedVariable[name=rspQuery,it=97,v=<null>]
2016-07-27 15:22:38.584 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: FreeformRule.parent
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@670b7252[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Exporting binary resources.
2016-07-27 15:22:38.587 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Serializing object to XML.
2016-07-27 15:22:38.598 DEBUG content 4179 _a-0000db78-71c1-8000-6fa4-640000640000_3921 Object transported.
2016-07-27 15:22:38.599 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Begin transport.
2016-07-27 15:22:38.599 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Retrieving object data.
2016-07-27 15:22:38.605 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Setting uuids of object references.
2016-07-27 15:22:38.605 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: [Content:id=3021,versionId=-1,name=courseRecordSource,description=,type=32,subtype=1,uuid=_a-0000d911-ea20-8000-e65e-010000010000_1678,parent=3007,parentName=Expressions,parentType=2,log=4182,logName=courseRecordSource,state=255,visibility=35,security=15,creator=diana.chavez.s,createdTimestamp=2016-07-15 19:28:06.0,updatedTimestamp=2016-07-15 19:28:06.0,size=0,lockedBy=,changesRequireApproval=false,attributes={dep_rules=[Ljava.lang.Long;@2a2e87ee, system=0, preferredEditor=legacy, hidden=0, offlineEnabled=false, ruletype=1, dep_functions=[Ljava.lang.String;@208734eb, definition== with(
  local!pagingInfo: ri!queryData.pagingInfo,
  local!requestedId: 
    if(and(index(ri!queryData.filters, "field", null) = "rp!id",
           index(ri!queryData.filters, "operator", null) = "="
          ),
      index(ri!queryData.filters, "value", null),
      null
    ),
  local!departmentFilterIndices: wherecontains("department", index(ri!queryData.filters, "field", null)),
  local!professorFilterIndices: wherecontains("professor", index(ri!queryData.filters, "field", null)),
  local!departmentFilter: index(ri!queryData.filters.value, local!departmentFilterIndices, null),
  local!professorFilter: index(ri!queryData.filters.value, local!professorFilterIndices, null),
  local!courses:
    if(isnull(local!requestedId),
      rule!getCoursesByDepartmentProfessorTitle(
        searchTerm: ri!queryData.searchText,
        department: local!departmentFilter,
        professor: local!professorFilter,
        pagingInfo: local!pagingInfo
      ),
      rule!queryCourse(
        local!requestedId,
        local!pagingInfo
      )
    ),
 local!courses
), dep_types=[Ljava.lang.String;@5d5f4ea0, metadataExpr=null, parameters=[Lcom.appiancorp.suiteapi.process.TypedVariable;@4b635893, dep_variables=[[Ljava.lang.String;@152ca7e6},partition=3,partitionName=/usr/local/appian/ae/_admin/accdocs3]
2016-07-27 15:22:38.61 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: FreeformRule.forum
2016-07-27 15:22:38.611 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: TypedVariable[name=queryData,it=97,v=<null>]
2016-07-27 15:22:38.611 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: FreeformRule.parent
2016-07-27 15:22:38.613 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Begin transport.
2016-07-27 15:22:38.613 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Retrieving object data.
2016-07-27 15:22:38.618 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Setting uuids of object references.
2016-07-27 15:22:38.621 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: RulesFolder.forum
2016-07-27 15:22:38.621 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: RulesFolder.parent
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@55618610[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Exporting binary resources.
2016-07-27 15:22:38.624 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Serializing object to XML.
2016-07-27 15:22:38.634 DEBUG content 3007 _a-0000d911-ea20-8000-e65e-010000010000_2732 Object transported.
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@7764ca4f[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.634 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.635 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Exporting binary resources.
2016-07-27 15:22:38.635 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Serializing object to XML.
2016-07-27 15:22:38.642 DEBUG content 4182 _a-0000d911-ea20-8000-e65e-010000010000_1678 Object transported.
2016-07-27 15:22:38.642 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Begin transport.
2016-07-27 15:22:38.642 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Retrieving object data.
2016-07-27 15:22:38.647 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Setting uuids of object references.
2016-07-27 15:22:38.648 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: [Content:id=3022,versionId=-1,name=courseInformationView,description=,type=32,subtype=1,uuid=a11996ec-4b20-4960-96fd-fb1b5ef7b13e,parent=3012,parentName=Interfaces,parentType=2,log=4183,logName=courseInformationView,state=255,visibility=35,security=15,creator=diana.chavez.s,createdTimestamp=2016-07-15 19:28:06.0,updatedTimestamp=2016-07-15 19:28:06.0,size=0,lockedBy=,changesRequireApproval=false,attributes={dep_rules=[Ljava.lang.Long;@c94976e, system=0, preferredEditor=interface, hidden=0, offlineEnabled=false, ruletype=1, dep_functions=[Ljava.lang.String;@609875e4, definition=a!dashboardLayout(
  firstColumnContents: {
    a!textField(
      label: "Title",
      value: ri!title,
      readOnly: true
    ),
    a!textField(
      label: "Department",
      value: ri!department,
      readOnly: true
    ),
    a!integerDisplayField(
      label: "Course Number",
      value: ri!courseNumber
    ),
    a!textField(
      label: "Professor",
      value:ri!professor,
      readOnly: true
    )
  },
  secondColumnContents: {
    a!integerDisplayField(
      label: "Max Enrollment",
      value: ri!maxEnrollment
    ),
    a!dateDisplayField(
      label: "Start Date",
      value: ri!startDate
    ),
    a!dateDisplayField(
      label: "End Date",
      value:ri!endDate
    )
  }
), dep_types=[Ljava.lang.String;@7a1f2cb5, metadataExpr=null, parameters=[Lcom.appiancorp.suiteapi.process.TypedVariable;@7ddf4062, dep_variables=[[Ljava.lang.String;@55588750},partition=1,partitionName=/usr/local/appian/ae/_admin/accdocs1]
2016-07-27 15:22:38.648 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: FreeformRule.forum
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=title,it=3,v=]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=department,it=3,v=]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=courseNumber,it=1,v=<null>]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=professor,it=3,v=]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=maxEnrollment,it=1,v=<null>]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=startDate,it=7,v=<null>]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: TypedVariable[name=endDate,it=7,v=<null>]
2016-07-27 15:22:38.649 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: FreeformRule.parent
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@3a4fcc84[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2016-07-27 15:22:38.653 DEBUG content 4183 a11996ec-4b20-4960-96fd-fb1b5ef7b13e Exporting binary resources.
